# If you analyze and sort this data correctly, the fourth line of the
# fourth group should show these machines and total:
#
#      maryann.girl.hut => thurston.howell.hut: 123456 bytes
#
ginger.girl.hut lovey.howell.hut 6632
skipper.crew.hut ginger.girl.hut 1646
lovey.howell.hut fileserver.copyroom.hut 1801
lovey.howell.hut skipper.crew.hut 6296
maryann.girl.hut lovey.howell.hut 615
skipper.crew.hut ginger.girl.hut 2051
maryann.girl.hut professor.hut 4940
professor.hut skipper.crew.hut 503
fileserver.copyroom.hut maryann.girl.hut 2642
thurston.howell.hut laser3.copyroom.hut 3044
maryann.girl.hut ginger.girl.hut 1485
maryann.girl.hut professor.hut 175
gilligan.crew.hut laser3.copyroom.hut 4712
lovey.howell.hut laser3.copyroom.hut 1941
gilligan.crew.hut laser3.copyroom.hut 2207
fileserver.copyroom.hut lovey.howell.hut 3420
maryann.girl.hut skipper.crew.hut 300
professor.hut thurston.howell.hut 2063
thurston.howell.hut maryann.girl.hut 2608
thurston.howell.hut professor.hut 1798
skipper.crew.hut professor.hut 1108
skipper.crew.hut thurston.howell.hut 1885
fileserver.copyroom.hut thurston.howell.hut 2083
skipper.crew.hut lovey.howell.hut 1458
skipper.crew.hut professor.hut 3216
maryann.girl.hut ginger.girl.hut 5991
fileserver.copyroom.hut gilligan.crew.hut 3694
ginger.girl.hut skipper.crew.hut 1749
maryann.girl.hut lovey.howell.hut 4599
lovey.howell.hut fileserver.copyroom.hut 1012
ginger.girl.hut thurston.howell.hut 129
gilligan.crew.hut professor.hut 252
professor.hut lovey.howell.hut 2406
ginger.girl.hut fileserver.copyroom.hut 3386
lovey.howell.hut skipper.crew.hut 1177
ginger.girl.hut skipper.crew.hut 1944
lovey.howell.hut fileserver.copyroom.hut 2692
lovey.howell.hut professor.hut 3021
professor.hut ginger.girl.hut 1219
skipper.crew.hut laser3.copyroom.hut 1987
thurston.howell.hut professor.hut 760
thurston.howell.hut maryann.girl.hut 3625
lovey.howell.hut thurston.howell.hut 5508
fileserver.copyroom.hut thurston.howell.hut 2809
ginger.girl.hut professor.hut 5318
thurston.howell.hut gilligan.crew.hut 1864
ginger.girl.hut skipper.crew.hut 4043
thurston.howell.hut maryann.girl.hut 2792
professor.hut laser3.copyroom.hut 4402
gilligan.crew.hut skipper.crew.hut 510
gilligan.crew.hut lovey.howell.hut 5497
lovey.howell.hut skipper.crew.hut 3404
maryann.girl.hut lovey.howell.hut 1789
professor.hut laser3.copyroom.hut 634
maryann.girl.hut ginger.girl.hut 6432
lovey.howell.hut gilligan.crew.hut 4483
professor.hut laser3.copyroom.hut 2154
maryann.girl.hut laser3.copyroom.hut 5409
skipper.crew.hut gilligan.crew.hut 800
fileserver.copyroom.hut ginger.girl.hut 5996
ginger.girl.hut professor.hut 1135
skipper.crew.hut professor.hut 3222
lovey.howell.hut professor.hut 7433
thurston.howell.hut fileserver.copyroom.hut 1354
professor.hut maryann.girl.hut 1270
skipper.crew.hut lovey.howell.hut 1212
professor.hut skipper.crew.hut 4173
skipper.crew.hut gilligan.crew.hut 221
fileserver.copyroom.hut maryann.girl.hut 828
maryann.girl.hut ginger.girl.hut 1274
thurston.howell.hut maryann.girl.hut 1848
ginger.girl.hut lovey.howell.hut 891
gilligan.crew.hut ginger.girl.hut 1306
gilligan.crew.hut skipper.crew.hut 3602
gilligan.crew.hut ginger.girl.hut 965
skipper.crew.hut maryann.girl.hut 453
skipper.crew.hut maryann.girl.hut 3742
professor.hut lovey.howell.hut 5208
professor.hut thurston.howell.hut 2029
thurston.howell.hut professor.hut 3201
professor.hut laser3.copyroom.hut 7152
skipper.crew.hut maryann.girl.hut 1573
ginger.girl.hut skipper.crew.hut 440
gilligan.crew.hut thurston.howell.hut 1388
ginger.girl.hut thurston.howell.hut 2301
gilligan.crew.hut professor.hut 2182
professor.hut lovey.howell.hut 5865
gilligan.crew.hut thurston.howell.hut 5116
gilligan.crew.hut fileserver.copyroom.hut 2107
gilligan.crew.hut fileserver.copyroom.hut 4416
skipper.crew.hut ginger.girl.hut 4053
professor.hut ginger.girl.hut 1250
maryann.girl.hut laser3.copyroom.hut 1057
thurston.howell.hut skipper.crew.hut 2409
maryann.girl.hut skipper.crew.hut 3117
skipper.crew.hut maryann.girl.hut 239
fileserver.copyroom.hut lovey.howell.hut 4641
lovey.howell.hut gilligan.crew.hut 3671
maryann.girl.hut thurston.howell.hut 1121
maryann.girl.hut lovey.howell.hut 420
thurston.howell.hut lovey.howell.hut 502
gilligan.crew.hut maryann.girl.hut 4443
lovey.howell.hut laser3.copyroom.hut 2623
thurston.howell.hut laser3.copyroom.hut 5151
gilligan.crew.hut laser3.copyroom.hut 7277
maryann.girl.hut skipper.crew.hut 1659
fileserver.copyroom.hut lovey.howell.hut 6635
lovey.howell.hut professor.hut 5812
ginger.girl.hut laser3.copyroom.hut 5596
professor.hut skipper.crew.hut 759
lovey.howell.hut maryann.girl.hut 751
maryann.girl.hut thurston.howell.hut 4022
thurston.howell.hut skipper.crew.hut 2314
maryann.girl.hut skipper.crew.hut 776
fileserver.copyroom.hut maryann.girl.hut 1143
fileserver.copyroom.hut professor.hut 5667
fileserver.copyroom.hut professor.hut 3634
thurston.howell.hut lovey.howell.hut 1088
maryann.girl.hut skipper.crew.hut 4113
maryann.girl.hut ginger.girl.hut 6037
ginger.girl.hut lovey.howell.hut 5077
professor.hut maryann.girl.hut 6055
fileserver.copyroom.hut skipper.crew.hut 1226
gilligan.crew.hut laser3.copyroom.hut 1315
skipper.crew.hut thurston.howell.hut 2079
lovey.howell.hut maryann.girl.hut 3029
skipper.crew.hut maryann.girl.hut 1959
gilligan.crew.hut maryann.girl.hut 924
skipper.crew.hut ginger.girl.hut 228
lovey.howell.hut maryann.girl.hut 1571
gilligan.crew.hut skipper.crew.hut 1157
gilligan.crew.hut professor.hut 5533
lovey.howell.hut fileserver.copyroom.hut 1351
professor.hut skipper.crew.hut 3572
maryann.girl.hut professor.hut 126
lovey.howell.hut ginger.girl.hut 5553
skipper.crew.hut fileserver.copyroom.hut 117
maryann.girl.hut thurston.howell.hut 2254
thurston.howell.hut maryann.girl.hut 4385
professor.hut thurston.howell.hut 3986
skipper.crew.hut professor.hut 150
gilligan.crew.hut skipper.crew.hut 3449
lovey.howell.hut skipper.crew.hut 5847
gilligan.crew.hut professor.hut 3062
gilligan.crew.hut thurston.howell.hut 5309
professor.hut ginger.girl.hut 1656
gilligan.crew.hut maryann.girl.hut 4884
thurston.howell.hut laser3.copyroom.hut 6623
ginger.girl.hut lovey.howell.hut 514
fileserver.copyroom.hut gilligan.crew.hut 300
lovey.howell.hut ginger.girl.hut 709
gilligan.crew.hut lovey.howell.hut 4252
fileserver.copyroom.hut professor.hut 6373
ginger.girl.hut gilligan.crew.hut 565
ginger.girl.hut fileserver.copyroom.hut 467
lovey.howell.hut skipper.crew.hut 211
professor.hut gilligan.crew.hut 3166
fileserver.copyroom.hut lovey.howell.hut 6171
professor.hut maryann.girl.hut 1060
fileserver.copyroom.hut skipper.crew.hut 377
lovey.howell.hut maryann.girl.hut 2336
fileserver.copyroom.hut lovey.howell.hut 3508
maryann.girl.hut skipper.crew.hut 722
professor.hut ginger.girl.hut 4622
lovey.howell.hut laser3.copyroom.hut 3988
gilligan.crew.hut fileserver.copyroom.hut 3188
gilligan.crew.hut maryann.girl.hut 6771
professor.hut fileserver.copyroom.hut 2253
maryann.girl.hut skipper.crew.hut 901
maryann.girl.hut professor.hut 2151
maryann.girl.hut thurston.howell.hut 3173
professor.hut lovey.howell.hut 4342
fileserver.copyroom.hut lovey.howell.hut 1114
fileserver.copyroom.hut professor.hut 4250
skipper.crew.hut professor.hut 3217
lovey.howell.hut fileserver.copyroom.hut 4087
ginger.girl.hut gilligan.crew.hut 1763
maryann.girl.hut ginger.girl.hut 2271
professor.hut gilligan.crew.hut 836
maryann.girl.hut thurston.howell.hut 4661
lovey.howell.hut thurston.howell.hut 3530
skipper.crew.hut professor.hut 1284
skipper.crew.hut laser3.copyroom.hut 4728
skipper.crew.hut thurston.howell.hut 1229
maryann.girl.hut lovey.howell.hut 5256
skipper.crew.hut professor.hut 63
lovey.howell.hut maryann.girl.hut 227
fileserver.copyroom.hut thurston.howell.hut 682
maryann.girl.hut skipper.crew.hut 1526
gilligan.crew.hut maryann.girl.hut 2740
fileserver.copyroom.hut ginger.girl.hut 6472
lovey.howell.hut laser3.copyroom.hut 10094
ginger.girl.hut maryann.girl.hut 3701
professor.hut fileserver.copyroom.hut 3204
maryann.girl.hut skipper.crew.hut 872
maryann.girl.hut fileserver.copyroom.hut 2160
maryann.girl.hut thurston.howell.hut 3754
fileserver.copyroom.hut gilligan.crew.hut 2772
maryann.girl.hut gilligan.crew.hut 441
professor.hut laser3.copyroom.hut 7180
ginger.girl.hut lovey.howell.hut 7736
fileserver.copyroom.hut lovey.howell.hut 3505
lovey.howell.hut skipper.crew.hut 1910
fileserver.copyroom.hut lovey.howell.hut 5590
maryann.girl.hut lovey.howell.hut 6232
skipper.crew.hut gilligan.crew.hut 396
thurston.howell.hut lovey.howell.hut 156
lovey.howell.hut gilligan.crew.hut 2933
maryann.girl.hut fileserver.copyroom.hut 3383
maryann.girl.hut ginger.girl.hut 1607
fileserver.copyroom.hut professor.hut 3466
gilligan.crew.hut laser3.copyroom.hut 4098
gilligan.crew.hut lovey.howell.hut 2093
professor.hut thurston.howell.hut 4884
thurston.howell.hut gilligan.crew.hut 2086
maryann.girl.hut ginger.girl.hut 4437
ginger.girl.hut fileserver.copyroom.hut 2693
lovey.howell.hut ginger.girl.hut 6010
maryann.girl.hut laser3.copyroom.hut 8303
maryann.girl.hut laser3.copyroom.hut 9000
gilligan.crew.hut professor.hut 980
lovey.howell.hut skipper.crew.hut 5666
gilligan.crew.hut fileserver.copyroom.hut 4038
maryann.girl.hut laser3.copyroom.hut 3870
fileserver.copyroom.hut professor.hut 2856
maryann.girl.hut laser3.copyroom.hut 4817
thurston.howell.hut gilligan.crew.hut 1431
professor.hut fileserver.copyroom.hut 3611
skipper.crew.hut gilligan.crew.hut 1381
maryann.girl.hut skipper.crew.hut 720
thurston.howell.hut lovey.howell.hut 3064
skipper.crew.hut fileserver.copyroom.hut 626
ginger.girl.hut laser3.copyroom.hut 9561
professor.hut skipper.crew.hut 2217
ginger.girl.hut professor.hut 1830
thurston.howell.hut skipper.crew.hut 2539
ginger.girl.hut maryann.girl.hut 3640
thurston.howell.hut professor.hut 3812
gilligan.crew.hut ginger.girl.hut 4818
professor.hut skipper.crew.hut 3307
gilligan.crew.hut fileserver.copyroom.hut 1870
lovey.howell.hut thurston.howell.hut 1105
professor.hut laser3.copyroom.hut 1658
thurston.howell.hut skipper.crew.hut 2932
maryann.girl.hut thurston.howell.hut 13559
fileserver.copyroom.hut gilligan.crew.hut 1030
lovey.howell.hut fileserver.copyroom.hut 5444
thurston.howell.hut gilligan.crew.hut 421
fileserver.copyroom.hut professor.hut 3775
fileserver.copyroom.hut skipper.crew.hut 396
ginger.girl.hut fileserver.copyroom.hut 1245
fileserver.copyroom.hut thurston.howell.hut 2367
maryann.girl.hut thurston.howell.hut 741
lovey.howell.hut professor.hut 8663
professor.hut thurston.howell.hut 4789
maryann.girl.hut fileserver.copyroom.hut 2585
thurston.howell.hut laser3.copyroom.hut 7315
maryann.girl.hut fileserver.copyroom.hut 88
maryann.girl.hut ginger.girl.hut 5095
skipper.crew.hut laser3.copyroom.hut 57
gilligan.crew.hut thurston.howell.hut 6041
professor.hut lovey.howell.hut 460
thurston.howell.hut professor.hut 1834
maryann.girl.hut skipper.crew.hut 2785
fileserver.copyroom.hut gilligan.crew.hut 3723
thurston.howell.hut ginger.girl.hut 2281
fileserver.copyroom.hut professor.hut 1524
maryann.girl.hut thurston.howell.hut 4800
thurston.howell.hut skipper.crew.hut 2445
fileserver.copyroom.hut skipper.crew.hut 3728
thurston.howell.hut professor.hut 3526
ginger.girl.hut maryann.girl.hut 6706
maryann.girl.hut lovey.howell.hut 5365
thurston.howell.hut laser3.copyroom.hut 6884
